player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Arion Carter,129186,LB,TENNESSEE,10,0,307,0,9,0,0,4,0,55.9,19,5,15.8,1,1,0,0,14.6,38,261,10,14.5,0,0,4,0,44.1,15,4,13.3,0,0,0,1,1,0
Owen Pewee,158826,LB,UTSA,13,0,331,4,14,0,3,6,0,48.4,30,9,15.0,0,0,0,1,31.2,62,199,18,14.5,0,1,8,1,51.6,32,9,14.1,0,0,0,0,0,0
Jaden Robinson,174260,LB,FLORIDA,12,0,163,0,12,0,0,5,0,47.1,24,5,10.4,0,2,4,2,21.9,55,251,14,14.5,0,0,7,2,52.9,27,9,20.4,2,2,0,2,4,4
Danarius Hilliard,206332,LB,ARKAPB,10,0,112,1,8,0,0,5,2,50.0,22,5,11.4,0,0,0,2,18.3,45,246,11,14.4,0,1,2,0,50.0,22,5,15.9,2,2,0,2,2,0
Kade Boyd,178143,S,MONTANA,14,0,232,0,2,0,0,2,0,71.4,5,2,20.0,0,0,0,0,3.7,7,189,2,14.3,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Josiah Trotter,173191,LB,MISSOURI,12,0,229,3,7,0,1,3,0,48.9,22,6,18.2,2,1,0,0,17.5,49,280,12,14.3,0,2,4,0,51.1,23,6,13.0,0,1,2,2,2,2
Darrian Lewis,145611,S,W VIRGINIA,12,0,343,2,0,0,1,0,0,57.1,4,1,12.5,0,0,0,0,2.6,7,272,2,14.3,0,1,0,0,42.9,3,1,16.7,0,0,0,0,0,0
Derek Houston,170770,LB,SACRAMENTO,5,0,279,0,0,0,0,0,0,63.6,7,1,14.3,1,0,0,0,12.0,14,117,2,14.3,0,0,0,0,36.4,4,0,0.0,0,0,0,2,1,0
Jackson Dowd,159778,CB,LEHIGH,6,0,205,0,2,0,0,1,0,42.9,6,2,25.0,1,1,0,0,8.2,14,171,3,14.3,0,0,1,0,57.1,8,1,6.3,0,0,0,1,1,0
Fred Perry,163971,S,W VIRGINIA,12,0,343,2,10,0,1,8,0,60.4,29,10,19.0,1,1,0,0,15.2,49,322,13,14.3,0,1,2,0,39.6,19,3,7.9,0,0,0,1,1,0
Logan Kopp,148170,LB,N DAK ST,13,0,250,5,5,0,2,3,1,50.0,19,6,18.4,1,1,0,2,12.4,42,338,11,14.3,0,3,2,1,50.0,19,5,13.2,0,0,0,1,1,0
Darrell Sweeting,173284,CB,MARSHALL,12,0,214,0,2,0,0,0,0,0.0,0,0,,0,0,0,1,2.6,7,267,2,14.3,0,0,2,1,100.0,7,2,14.3,0,0,0,0,0,0
Jumarion Larry,163959,ED,JVILLE ST,1,0,196,0,0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,100.0,7,7,1,14.3,0,0,0,0,57.1,4,1,25.0,1,1,0,1,1,0
Nicholas Miano,201903,DI,TOWSON,1,0,317,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,7,7,1,14.3,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Lincoln Wilmore,202224,DI,DAVIDSON,1,0,149,0,0,0,0,0,0,100.0,7,1,14.3,1,1,0,0,100.0,7,7,1,14.3,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Kode Lowe,154588,S,UTEP,12,0,330,1,3,0,0,2,0,41.7,5,2,20.0,0,0,0,0,10.2,14,137,4,14.3,0,1,1,0,58.3,7,2,14.3,0,0,0,0,0,0
Zashon Rich,188692,CB,KANSAS ST,12,0,199,0,0,0,0,0,0,85.7,6,1,16.7,1,1,0,0,1.6,7,429,1,14.3,0,0,0,0,14.3,1,0,0.0,0,0,0,1,1,0
Jared Lloyd,164804,LB,MO STATE,13,0,230,1,1,0,0,0,0,27.3,3,0,0.0,0,0,0,0,5.8,14,241,3,14.3,0,0,1,0,72.7,8,1,6.3,0,0,0,1,1,0
Elijah Graham,172137,S,TXRG,12,0,1445,1,1,0,0,1,0,42.9,3,1,16.7,0,0,0,0,2.6,7,269,2,14.3,0,1,0,0,57.1,4,1,12.5,0,0,0,0,0,0
Adrian Patterson,192869,CB,SE MO ST,11,0,293,0,2,0,0,2,2,57.1,4,2,25.0,0,0,0,2,2.4,7,297,2,14.3,0,0,0,0,42.9,3,0,0.0,0,0,0,0,0,0
D-Icey Hopkins,156697,S,GA STATE,12,0,175,0,0,0,0,0,0,14.3,1,0,0.0,0,0,0,0,2.7,7,263,1,14.3,0,0,0,0,85.7,6,1,16.7,1,1,0,1,1,0
Zach Crothers,183268,ED,PITTSBURGH,4,0,268,3,5,0,2,2,0,45.2,19,4,10.5,0,0,2,0,100.0,42,42,10,14.3,0,1,3,0,54.8,23,6,17.4,2,2,0,2,2,2
Brian Dilworth,163804,S,N ALABAMA,12,0,389,1,1,0,0,1,1,57.1,4,1,12.5,0,0,0,1,1.9,7,367,2,14.3,0,1,0,0,42.9,3,1,16.7,0,0,0,0,0,0
Davison Igbinosun,157129,CB,OHIO STATE,14,0,260,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,2.0,7,357,2,14.3,0,0,1,0,100.0,6,1,8.3,0,0,0,0,0,0
Mekhi Bigelow,163757,LB,NC CENT,9,0,247,0,2,0,0,1,0,69.2,9,2,16.7,1,1,0,1,15.7,14,89,3,14.3,0,0,1,1,30.8,4,1,12.5,0,0,0,1,1,0
Caden Dowler,164388,S,MONTANA ST,16,0,233,1,1,0,1,0,0,69.2,9,1,5.6,0,0,0,1,3.1,14,451,3,14.3,0,0,1,1,30.8,4,2,37.5,1,1,0,1,1,0
Jayden Studio,184079,LB,JAMES MAD,3,0,197,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,25.0,7,28,1,14.3,0,0,0,0,20.0,1,0,0.0,0,0,0,1,1,0
Jewett Hayes,183288,ED,VIRGINIA,3,0,335,2,2,0,1,0,0,64.3,9,1,5.6,0,0,0,0,93.3,14,15,4,14.3,0,1,2,0,35.7,5,3,30.0,0,0,0,0,0,0
Chris Fileppo,199547,S,W VIRGINIA,8,0,343,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,13.7,7,51,2,14.3,0,0,1,0,100.0,5,1,10.0,0,0,0,0,0,0
Bernock Iya,156855,S,NEW MEX ST,12,0,242,2,2,0,1,0,0,50.0,7,1,7.1,0,0,0,0,4.6,14,305,4,14.3,0,1,2,0,50.0,7,3,21.4,0,0,0,0,0,0
Peter Manuma,158178,S,HAWAII,13,0,180,1,1,0,1,1,0,100.0,5,2,20.0,0,0,0,0,1.6,7,439,2,14.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Sabin McLaughlin,165224,S,GARD-WEBB,10,0,171,0,0,0,0,0,0,33.3,2,0,0.0,0,0,0,0,3.1,7,228,1,14.3,0,0,0,0,66.7,4,1,25.0,1,1,0,1,1,0
Jacobi Oliphant Jr.,188731,LB,OKLA STATE,11,0,262,1,1,0,0,0,0,53.8,7,0,0.0,0,0,0,0,17.7,14,79,3,14.3,0,0,1,0,46.2,6,2,25.0,1,1,0,1,1,0
Jared Pedraza,105277,LB,SE MO ST,2,0,293,0,2,0,0,0,0,60.0,3,0,0.0,0,0,0,1,16.3,7,43,2,14.3,0,0,1,0,40.0,2,1,25.0,0,0,0,0,0,0
Noah Holmes,104560,LB,E CAROLINA,8,0,156,0,2,0,0,2,0,85.7,6,2,16.7,0,0,0,0,21.2,7,33,2,14.3,0,0,0,0,14.3,1,0,0.0,0,0,0,0,0,0
Andy Alfieri,131639,LB,OREGON ST,7,0,265,0,4,0,0,2,1,30.8,4,2,25.0,0,0,0,1,37.8,14,37,4,14.3,0,0,2,0,69.2,9,2,11.1,0,0,0,0,0,0
Ethan Carson,201007,LB,HARVARD,4,0,179,0,2,0,0,0,0,42.9,3,0,0.0,0,0,0,0,29.2,7,24,2,14.3,0,0,2,0,57.1,4,2,25.0,0,0,0,0,0,0
Luke Mitchell,165253,S,DAYTON,9,0,150,0,2,0,0,2,1,83.3,5,2,20.0,0,0,0,1,3.2,7,217,2,14.3,0,0,0,0,16.7,1,0,0.0,0,0,0,0,0,0
Elijah Casey,203475,LB,LIUSHAR,11,0,1298,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,3.0,7,232,1,14.3,0,0,0,0,50.0,2,1,50.0,1,1,0,1,1,0
Jivon Oggs,131183,CB,E TENN ST,12,0,157,4,0,0,2,0,0,52.4,11,3,18.2,1,1,0,0,6.1,21,344,5,14.3,0,2,0,0,47.6,10,2,10.0,0,0,0,1,1,0
Chance Graves,142349,CB,E CAROLINA,12,0,156,0,0,0,0,0,0,57.1,4,0,0.0,0,0,0,0,6.9,7,101,1,14.3,0,0,0,0,42.9,3,1,33.3,1,1,0,1,1,0
Hunter Brooks,173577,LB,DAVIDSON,11,0,149,0,2,0,0,2,0,57.1,8,2,12.5,0,0,0,0,8.0,14,174,3,14.3,0,0,0,0,42.9,6,1,16.7,1,1,0,1,1,0
Tommy Williams,160517,CB,DRAKE,12,0,153,1,1,0,1,1,0,71.4,5,2,20.0,0,0,0,0,2.6,7,271,2,14.3,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Cam Jessee,200857,LB,E KENTUCKY,6,1,159,0,2,1,0,1,0,41.7,5,1,10.0,0,0,0,0,33.3,14,42,3,14.3,0,0,1,0,58.3,7,1,7.1,0,0,0,1,0,0
Tony Rojas,170297,LB,PENN STATE,4,0,266,0,2,0,0,1,0,50.0,3,1,16.7,0,0,0,0,7.7,7,91,2,14.3,0,0,1,0,50.0,3,1,16.7,0,0,0,0,0,0
Thomas Johnson,169137,ED,NC CENT,12,1,247,8,36,1,4,22,3,55.0,142,35,15.5,9,9,0,4,100.0,258,258,59,14.3,0,4,14,1,45.0,116,24,12.9,6,4,0,15,13,0
Cam Pruitt,183239,LB,MIAMI FL,7,0,220,0,0,0,0,0,0,28.6,2,0,0.0,0,0,0,1,25.9,7,27,1,14.3,0,0,0,1,71.4,5,1,20.0,1,0,0,1,0,0
Whit Weeks,172498,LB,LSU,8,0,211,5,7,0,4,4,0,54.5,24,9,20.8,1,1,0,0,28.0,49,175,13,14.3,0,1,1,0,45.5,20,2,5.0,0,0,0,1,1,0
Kyeaure Magloire,164255,CB,W GEORGIA,11,0,1177,1,1,0,1,1,1,71.4,5,2,20.0,0,0,0,1,2.2,7,315,2,14.3,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Ryder Bordner,175074,LB,IDAHO,7,0,185,0,0,0,0,0,0,83.3,5,1,20.0,1,2,1,0,24.1,7,29,1,14.3,0,0,0,0,16.7,1,0,0.0,0,0,0,1,2,1
Omar Emmons,155769,S,TARLETON,14,1,401,0,2,1,0,1,0,46.2,6,2,25.0,1,1,0,0,6.9,14,204,3,14.3,0,0,1,0,53.8,7,1,7.1,0,0,0,1,1,0
Tahj Ra-El,145366,S,PURDUE,12,0,273,0,2,0,0,1,0,57.1,4,1,12.5,0,0,0,0,2.0,7,357,2,14.3,0,0,1,0,42.9,3,1,16.7,0,0,0,0,0,0
Ja'Bril Rawls,170353,CB,FLORIDA ST,7,0,167,1,1,0,0,0,0,28.6,2,0,0.0,0,0,0,0,3.4,7,205,2,14.3,0,1,1,0,71.4,5,2,20.0,0,1,1,0,1,1
Nick Bova,194950,LB,MCKENDREE,1,0,384,1,1,0,0,0,0,28.6,2,0,0.0,0,0,0,1,33.3,7,21,2,14.3,0,1,1,1,71.4,5,2,20.0,0,0,0,0,0,0
Zavier Mincey,184541,S,ALABAMA,15,0,103,1,1,0,0,0,0,42.9,3,0,0.0,0,0,0,0,5.4,7,129,2,14.3,0,1,1,0,57.1,4,2,25.0,0,0,0,0,0,0
James Jennette,142415,ED,VA TECH,4,0,337,0,2,0,0,2,0,78.6,11,3,18.2,1,1,0,0,73.7,14,19,3,14.3,0,0,0,0,21.4,3,0,0.0,0,0,0,1,1,0
Devin Moore,157751,CB,FLORIDA,11,0,163,0,0,0,0,0,0,57.1,4,0,0.0,0,0,0,0,2.7,7,262,1,14.3,0,0,0,0,42.9,3,1,33.3,1,2,1,1,2,1
Alijah Cota,200356,LB,SE MO ST,5,0,293,0,2,0,0,1,0,16.7,1,1,50.0,0,0,0,0,33.3,7,21,2,14.3,0,0,1,0,83.3,5,1,10.0,0,0,0,0,0,0
Justin Houston,74101,S,UTAHTC,11,0,1285,0,0,0,0,0,0,42.9,3,1,33.3,1,1,0,0,2.0,7,346,1,14.3,0,0,0,0,57.1,4,0,0.0,0,0,0,1,1,0
Trevon French,195882,LB,ED WATERS,1,0,372,2,0,0,1,0,0,85.7,6,1,8.3,0,0,0,0,26.9,7,26,2,14.3,0,1,0,0,14.3,1,1,50.0,0,0,0,0,0,0
Ray Coney,133963,LB,TULSA,12,2,320,4,13,0,2,5,0,55.2,32,7,10.9,0,0,1,2,18.2,67,368,18,14.2,2,1,6,2,44.8,26,8,17.3,1,1,0,1,1,1
Nick Rinaldi,163726,LB,VANDERBILT,13,0,333,6,11,0,6,5,0,54.9,45,12,14.4,1,2,1,0,35.8,88,246,21,14.2,0,0,6,0,45.1,37,8,13.5,2,2,1,4,6,3
CJ Heard,183405,S,VANDERBILT,13,0,333,3,6,0,1,4,0,42.9,15,5,16.7,0,0,1,0,10.3,39,378,10,14.1,0,1,1,0,57.1,20,3,10.0,1,2,1,1,2,2
Moses Meus,174553,LB,RHODE ISLD,14,2,274,4,19,1,2,7,1,56.0,56,11,11.6,2,2,0,2,26.2,117,446,28,14.1,1,1,8,0,44.0,44,12,17.0,3,3,0,5,5,0
Sifa Leota,145338,LB,LA TECH,13,1,208,6,28,0,2,11,0,46.0,57,13,11.4,0,0,0,2,38.5,142,369,37,14.1,0,4,14,2,54.0,67,20,16.4,2,2,0,3,3,0
Treylin Payne,131350,LB,TEXAS ST,13,0,314,3,6,0,3,3,1,58.7,27,8,18.5,2,2,0,1,14.9,46,309,11,14.1,0,0,3,0,41.3,19,3,7.9,0,0,1,2,2,1
Shaun Aletor,189091,ED,SAN DIEGO,8,0,283,1,9,0,1,5,0,45.3,29,9,20.7,3,2,0,0,100.0,64,64,14,14.1,0,0,4,0,54.7,35,5,8.6,1,1,0,4,3,0
Aaron Swafford,149225,LB,TENN TECH,13,0,309,5,5,0,3,5,1,50.9,27,9,18.5,1,1,1,1,16.6,57,344,13,14.0,0,1,0,0,49.1,26,3,9.6,2,2,0,3,3,2
Trey Reynolds,146449,LB,UTAH,13,0,328,1,9,0,0,3,0,27.7,13,4,19.2,1,1,0,1,43.5,50,115,12,14.0,0,1,4,1,72.3,34,6,10.3,1,2,1,2,3,1
Mitchell Robinson Jr.,159912,LB,ROB MORRIS,12,0,277,1,7,0,1,4,1,53.8,21,5,11.9,0,0,0,1,14.5,43,296,10,14.0,0,0,2,0,46.2,18,3,11.1,1,2,1,2,2,1
Antonio Watts,156327,S,LOUISVILLE,10,0,210,2,7,0,1,5,0,50.0,27,6,11.1,0,1,1,1,15.4,54,350,12,13.9,0,1,2,1,50.0,27,6,16.7,3,2,1,3,3,2
Jadon Canady,144405,CB,OREGON,15,0,264,1,4,0,0,3,0,83.3,15,3,10.0,0,0,0,0,5.3,18,342,5,13.9,0,1,1,0,16.7,3,2,33.3,0,1,1,0,1,1
Carston Marshall,144551,LB,YNGTOWN ST,12,0,353,4,7,0,1,2,1,46.5,20,4,12.5,1,0,0,3,13.6,54,397,13,13.9,0,3,4,2,53.5,23,8,19.6,1,1,0,2,1,0
Hudson Voggesser,175690,LB,N COLORADO,12,0,253,2,4,0,1,4,0,61.8,21,7,21.4,2,2,0,0,15.7,36,230,8,13.9,0,1,0,0,38.2,13,1,3.8,0,0,0,2,2,0
Jordan Franklin,179056,LB,SCAR STATE,13,0,290,1,2,0,0,0,0,17.6,3,0,0.0,0,0,0,0,5.9,18,306,4,13.9,0,1,2,0,82.4,14,4,17.9,1,1,0,1,1,0
Kenneth Harris,121523,CB,OKLA STATE,12,0,262,1,2,0,0,1,0,55.6,10,1,5.0,0,0,0,0,5.7,18,317,4,13.9,0,1,1,0,44.4,8,3,25.0,1,1,0,1,1,0
CJ Jackson,184456,ED,LSU,5,0,211,0,3,0,0,0,0,44.4,8,0,0.0,0,0,0,0,90.0,18,20,4,13.9,0,0,3,0,55.6,10,4,25.0,1,0,0,1,0,0
Jaydon Southard,164112,LB,STF AUSTIN,13,0,301,5,4,0,0,2,1,46.9,15,2,6.7,0,0,0,1,9.8,40,408,10,13.8,0,4,2,0,53.1,17,7,23.5,1,1,0,1,1,0
Brandon Gorham,204831,ED,DELAWARE,11,1,151,0,9,1,0,7,0,70.2,33,9,16.7,2,2,1,1,100.0,47,47,11,13.8,0,0,2,1,29.8,14,2,7.1,0,0,0,2,2,1
Bryun Parham,146184,LB,UCONN,13,0,146,1,10,0,0,4,0,50.0,59,8,10.2,4,5,1,0,31.8,120,377,22,13.8,0,1,6,0,50.0,59,14,17.8,7,7,1,11,12,2
Ty Anderson,164498,LB,E TENN ST,12,0,157,0,10,0,0,5,1,54.2,26,7,17.3,2,2,0,1,13.9,51,368,12,13.7,0,0,5,0,45.8,22,5,11.4,0,0,0,2,2,0
Daniel Anderson,183323,ED,N CAROLINA,2,0,245,1,2,0,0,1,0,36.4,4,1,12.5,0,0,0,0,100.0,11,11,3,13.6,0,1,1,0,63.6,7,2,14.3,0,0,0,0,0,0
Zyion Freer-Brown,159310,LB,DARTMOUTH,10,0,148,2,6,0,0,5,0,51.2,22,7,20.5,2,2,0,1,14.0,44,314,10,13.6,0,2,1,1,48.8,21,3,7.1,0,0,0,2,2,0
Zion Tracy,170301,S,PENN STATE,11,0,266,0,1,0,0,1,0,45.5,5,2,30.0,1,1,0,0,4.5,11,245,2,13.6,0,0,0,0,54.5,6,0,0.0,0,0,0,1,1,0
Mustapha Coly,179819,ED,VIRSTA,1,0,1164,1,3,0,0,1,1,45.5,10,2,15.0,1,1,0,1,100.0,22,22,5,13.6,0,1,2,0,54.5,12,3,12.5,0,0,0,1,1,0
Jay Green,162486,S,STANFORD,10,0,300,0,4,0,0,1,0,36.4,8,1,6.3,0,0,0,0,5.4,22,404,5,13.6,0,0,3,0,63.6,14,4,17.9,1,1,1,1,1,1
Derrion Coleman,210304,LB,LNGLIO,2,0,943,0,1,0,0,1,0,45.5,5,2,30.0,1,1,0,0,64.7,11,17,2,13.6,0,0,0,0,54.5,6,0,0.0,0,0,0,1,1,0
Brevin Hamblin,173004,S,UTAH ST,13,0,329,0,4,0,0,1,0,61.9,13,2,11.5,1,1,0,1,4.3,22,514,5,13.6,0,0,2,0,38.1,8,2,12.5,0,0,0,1,1,0
Jahari Rogers,124394,CB,COLO STATE,12,0,144,0,1,0,0,1,0,63.6,7,2,21.4,1,1,0,0,4.4,11,250,2,13.6,0,0,0,0,36.4,4,0,0.0,0,0,0,1,1,0
TJ Neal,209057,S,TXRG,12,0,1445,1,2,0,1,2,0,54.5,6,3,25.0,0,0,0,0,3.0,11,367,3,13.6,0,0,0,0,45.5,5,0,0.0,0,0,0,0,0,0
Jayden Adebo,182853,DI,TEXAS STHN,1,0,313,0,3,0,0,1,0,27.3,3,1,16.7,0,0,0,0,100.0,11,11,3,13.6,0,0,2,0,72.7,8,2,12.5,0,0,0,0,0,0
Chaunnsey Triplett,196461,LB,MS VLY ST,6,0,228,1,0,0,0,0,0,42.9,3,1,33.3,1,1,0,0,24.4,11,45,2,13.6,0,0,0,0,57.1,4,0,0.0,0,0,0,1,1,0
Langston Patterson,126465,LB,VANDERBILT,13,0,333,4,8,0,3,2,0,48.6,18,5,13.9,0,0,0,1,20.1,44,219,12,13.6,0,0,4,1,51.4,19,4,10.5,0,0,0,0,0,0
Sultan Badmus,190654,ED,TEMPLE,9,0,306,3,14,0,0,7,1,50.0,35,8,12.9,1,2,1,2,93.3,70,75,18,13.6,0,3,7,1,50.0,35,10,14.3,0,0,0,1,2,1
Graceson Littleton,199296,CB,TEXAS,13,0,311,1,2,0,0,2,0,54.5,6,2,16.7,0,1,1,0,2.8,11,399,3,13.6,0,1,0,0,45.5,5,1,10.0,0,0,0,0,1,1
Mason Curtis,190827,S,MICHIGAN,11,0,222,0,3,0,0,2,1,63.6,7,2,14.3,0,0,0,1,5.3,11,206,3,13.6,0,0,1,0,36.4,4,1,12.5,0,0,0,0,0,0
Richard Mosley III,178116,CB,STHLSK,12,0,1470,1,0,0,1,0,0,63.6,7,1,7.1,0,0,0,0,3.3,11,333,2,13.6,0,0,0,0,36.4,4,1,25.0,1,1,0,1,1,0
Matthew Wilson,185237,LB,TENN STATE,8,0,308,0,1,0,0,0,0,33.3,2,1,50.0,1,1,0,0,17.5,11,63,2,13.6,0,0,1,0,66.7,4,1,12.5,0,0,0,1,1,0
Dalten Phelan,200744,ED,CORNELL,4,0,147,0,1,0,0,1,0,45.5,5,1,10.0,0,0,0,0,55.0,11,20,2,13.6,0,0,0,0,54.5,6,1,16.7,1,1,0,1,1,0
Jackson Hutter,185194,ED,ROB MORRIS,1,0,277,1,2,0,0,2,0,36.4,4,2,25.0,0,1,1,0,100.0,11,11,3,13.6,0,1,0,0,63.6,7,1,7.1,0,0,0,0,1,1
Chris Rodgers,172364,LB,TULANE,14,0,319,2,14,0,1,7,0,54.5,36,8,11.1,0,0,0,2,15.0,66,439,17,13.6,0,1,7,2,45.5,30,9,16.7,1,1,0,1,1,0
TreShawn Shorty,201149,CB,IDAHO ST,12,0,186,1,5,0,1,4,0,63.6,14,5,17.9,0,0,0,1,8.9,22,248,6,13.6,0,0,1,1,36.4,8,1,6.3,0,0,0,0,0,0
Makell Esteen,131892,S,WASHINGTON,12,0,340,1,2,0,1,2,1,50.0,5,3,30.0,0,0,0,1,3.0,11,372,3,13.6,0,0,0,0,50.0,5,0,0.0,0,0,0,0,0,0
Marcus Heard Jr.,165216,S,TXRG,12,0,1445,1,2,0,0,1,0,63.6,7,1,7.1,0,0,0,0,4.4,11,252,3,13.6,0,1,1,0,36.4,4,2,25.0,0,0,0,0,0,0
Roderick Kelly,172198,LB,SCAR STATE,13,0,290,0,4,0,0,1,0,61.9,13,2,11.5,1,1,0,0,8.1,22,271,5,13.6,0,0,2,0,38.1,8,2,12.5,0,0,0,1,1,0
Patrick Marshall,160220,S,GRAMBLING,7,0,177,2,1,0,0,1,1,45.5,5,1,10.0,0,0,0,1,6.2,11,178,3,13.6,0,2,0,0,54.5,6,2,16.7,0,0,0,0,0,0
Michael Woods,192643,LB,STF AUSTIN,13,0,301,1,2,0,0,0,0,30.0,3,0,0.0,0,0,0,0,10.5,11,105,3,13.6,0,1,1,0,70.0,7,2,14.3,0,0,0,0,0,0
Dylan Rowsey,202328,S,MURRAY ST,12,0,236,1,0,0,1,0,0,44.4,4,1,12.5,0,0,0,1,3.4,11,323,2,13.6,0,0,0,1,55.6,5,1,20.0,1,1,0,1,1,0
Chandler Rivers,156257,CB,DUKE,13,0,154,0,6,0,0,2,1,27.3,6,2,16.7,0,0,0,1,4.7,22,469,6,13.6,0,0,4,0,72.7,16,4,12.5,0,0,0,0,0,0
Cam Miller,164178,CB,RUTGERS,12,0,278,0,1,0,0,0,0,54.5,6,1,16.7,1,1,0,0,3.2,11,340,2,13.6,0,0,1,0,45.5,5,1,10.0,0,0,0,1,1,0
Nikolas Mirabella,192446,CB,CITADEL,10,0,139,1,2,0,0,2,0,60.0,6,2,16.7,0,0,0,0,10.0,11,110,3,13.6,0,1,0,0,40.0,4,1,12.5,0,0,0,0,0,0
Desmond Purnell,144611,LB,KANSAS ST,12,0,199,7,7,0,1,3,0,45.7,32,5,9.4,1,0,0,1,20.3,74,364,17,13.5,0,6,4,1,54.3,38,12,18.4,2,2,0,3,2,0
D.J. Estes,182326,S,NC CENT,9,0,247,0,1,0,0,1,0,57.7,15,3,16.7,2,2,0,0,11.6,26,225,4,13.5,0,0,0,0,42.3,11,1,9.1,1,1,0,3,3,0
Brandon Kelley,171053,ED,UCONN,4,0,146,0,3,0,0,0,0,53.8,14,2,14.3,2,1,0,0,86.7,26,30,5,13.5,0,0,3,0,46.2,12,3,12.5,0,0,0,2,1,0
Jay Carter,186515,LB,W GEORGIA,11,0,1177,2,10,0,2,3,1,56.7,38,8,14.5,3,2,1,1,22.7,74,326,16,13.5,0,0,4,0,43.3,29,5,10.3,1,1,1,4,3,2
Kendall Johnson,170050,LB,DUKE,10,0,154,4,5,0,1,3,1,45.0,18,4,11.1,0,0,0,1,21.5,41,191,10,13.4,0,3,2,0,55.0,22,6,15.9,1,1,0,1,1,0
Cahari Haynes,174991,LB,GARD-WEBB,12,1,171,2,6,0,2,2,0,56.1,37,8,16.2,4,3,0,0,24.7,67,271,13,13.4,1,0,4,0,43.9,29,5,10.3,1,1,1,5,4,1
Khalid Bueno,201824,ED,STNY BROOK,4,0,303,1,1,0,1,1,0,60.0,9,3,22.2,1,1,0,0,50.0,15,30,3,13.3,0,0,0,0,40.0,6,0,0.0,0,0,0,1,1,0
A.J. McCarty,122274,CB,TEXAS TECH,12,0,315,1,3,0,1,1,0,35.7,5,2,20.0,0,0,0,0,11.2,15,134,4,13.3,0,0,2,0,64.3,9,2,11.1,0,0,0,0,0,0
Darrell Starling Jr.,123723,S,PRVIEW A&M,14,0,270,1,10,0,0,6,0,48.9,23,7,17.4,1,1,1,0,13.5,49,364,12,13.3,0,1,3,0,51.1,24,4,8.3,0,0,0,1,1,1
Kensley Louidor-Faustin,184405,CB,AUBURN,11,0,115,0,2,0,0,1,0,60.0,9,1,5.6,0,0,0,1,9.9,15,152,3,13.3,0,0,1,1,40.0,6,2,25.0,1,1,0,1,1,0
Tate Hallock,101668,S,W MICHIGAN,14,0,347,0,6,0,0,5,1,62.1,18,6,19.4,1,1,0,1,7.5,30,402,7,13.3,0,0,1,0,37.9,11,1,4.5,0,0,0,1,1,0
Camryn Bracha,173509,S,FRESNO ST,13,0,169,1,3,0,0,1,0,50.0,6,1,8.3,0,0,0,1,5.3,15,283,4,13.3,0,0,1,1,50.0,6,1,8.3,0,0,0,0,0,0
Anthony Palano,192037,LB,WASH STATE,12,0,341,3,3,0,0,0,0,35.3,6,0,0.0,0,0,0,0,14.0,30,214,7,13.3,0,1,2,0,64.7,11,4,22.7,1,1,0,1,1,0
Lonnie Rice,130418,LB,BRYANT,12,0,124,3,13,0,3,3,1,52.2,35,8,14.3,2,2,0,1,19.2,75,391,18,13.3,0,0,6,0,47.8,32,6,9.4,0,0,0,2,2,0
Noland Asberry,175856,ED,ARK STATE,8,0,113,0,1,0,0,1,0,63.2,12,2,12.5,1,1,0,0,90.5,19,21,3,13.2,0,0,0,0,36.8,7,1,14.3,1,0,0,2,1,0
Will McLaughlin,157562,LB,IOWA STATE,7,0,193,0,1,0,0,1,0,63.2,12,2,12.5,1,1,0,0,32.2,19,59,3,13.2,0,0,0,0,36.8,7,1,14.3,1,1,0,2,2,0
Stephon Hicks,175996,LB,WM & MARY,11,0,348,3,2,0,2,2,0,58.8,20,5,15.0,1,2,1,0,35.8,34,95,7,13.2,0,1,0,0,41.2,14,2,10.7,1,1,0,2,3,1
Tory Morgan,160156,LB,GRAMBLING,11,0,177,1,4,0,1,0,0,47.1,8,1,6.3,0,0,0,0,13.2,19,144,5,13.2,0,0,4,0,52.9,9,4,22.2,0,0,0,0,0,0
