year,week,player,team,conf,opp,pts,opp_pts,yds,att
2022,1,Joey Yellen,Hawai'i,Mountain West,Western Kentucky,17,49,36.0,11.0
2022,1,Brayden Schager,Hawai'i,Mountain West,Western Kentucky,17,49,230.0,33.0
2022,1,Paxton DeLaurent,Southeast Missouri State,OVC,Iowa State,10,42,222.0,38.0
2022,1,Hunter Dekkers,Iowa State,Big 12,Southeast Missouri State,42,10,293.0,31.0
2022,1,Aveon Smith,Miami (OH),Mid-American,Kentucky,13,37,13.0,4.0
2022,1,Brett Gabbert,Miami (OH),Mid-American,Kentucky,13,37,166.0,28.0
2022,1,Will Levis,Kentucky,SEC,Miami (OH),37,13,303.0,32.0
2022,1,Cam Ransom,McNeese,Southland,Montana State,17,40,19.0,2.0
2022,1,Knox Kadum,McNeese,Southland,Montana State,17,40,126.0,21.0
2022,1,Tommy Mellott,Montana State,Big Sky,McNeese,40,17,182.0,19.0
2022,1,Sean Chambers,Montana State,Big Sky,McNeese,40,17,0.0,2.0
2022,1,Miles Fallin,Northwestern State,Southland,Montana,0,47,183.0,42.0
2022,1,Lucas Johnson,Montana,Big Sky,Northwestern State,47,0,208.0,24.0
2022,1,Daniel Britt,Montana,Big Sky,Northwestern State,47,0,45.0,5.0
2022,1,Casey Thompson,Nebraska,Big Ten,North Dakota,38,17,193.0,21.0
2022,1,Tommy Schuster,North Dakota,MVFC,Nebraska,17,38,131.0,37.0
2022,1,Ryan Hilinski,Northwestern,Big Ten,Nebraska,31,28,314.0,38.0
2022,1,Casey Thompson,Nebraska,Big Ten,Northwestern,28,31,355.0,42.0
2022,1,Phil Jurkovec,Boston College,ACC,Rutgers,21,22,283.0,41.0
2022,1,Aron Cruickshank,Rutgers,Big Ten,Boston College,22,21,0.0,1.0
2022,1,Gavin Wimsatt,Rutgers,Big Ten,Boston College,22,21,47.0,9.0
2022,1,Evan Simon,Rutgers,Big Ten,Boston College,22,21,63.0,12.0
2022,1,N'Kosi Perry,Florida Atlantic,Conference USA,Ohio,38,41,364.0,42.0
2022,1,Kurtis Rourke,Ohio,Mid-American,Florida Atlantic,41,38,345.0,34.0
2022,1,Calvin Brownholtz,UTEP,Conference USA,Oklahoma,13,45,44.0,8.0
2022,1, Team,UTEP,Conference USA,Oklahoma,13,45,0.0,1.0
2022,1,Gavin Hardison,UTEP,Conference USA,Oklahoma,13,45,244.0,42.0
2022,1,Dillon Gabriel,Oklahoma,Big 12,UTEP,45,13,233.0,23.0
2022,1,Dematrius Davis,Alabama State,SWAC,Howard,23,13,184.0,23.0
2022,1,Myles Crawley,Alabama State,SWAC,Howard,23,13,61.0,1.0
2022,1,Quinton Williams,Howard,MEAC,Alabama State,13,23,141.0,32.0
2022,1,Sofian Massoud,Hampton,CAA,Howard,31,28,48.0,7.0
2022,1,Malcolm Mays,Hampton,CAA,Howard,31,28,190.0,25.0
2022,1,Quinton Williams,Howard,MEAC,Hampton,28,31,339.0,31.0
2022,1,Jaylon Tolbert,Howard,MEAC,Hampton,28,31,0.0,2.0
2022,1,Tai Lavatai,Navy,American Athletic,Delaware,7,14,135.0,13.0
2022,1,Nolan Henderson,Delaware,CAA,Navy,14,7,189.0,32.0
2022,1, Team,North Carolina,ACC,Florida A&M,56,24,0.0,1.0
2022,1,Drake Maye,North Carolina,ACC,Florida A&M,56,24,294.0,37.0
2022,1,Rasean Mckay,Florida A&M,SWAC,North Carolina,24,56,0.0,1.0
2022,1,Jeremy Moussa,Florida A&M,SWAC,North Carolina,24,56,279.0,38.0
2022,1,Shedeur Sanders,Jackson State,SWAC,Florida A&M,59,3,323.0,33.0
2022,1,J.P. Andrade,Jackson State,SWAC,Florida A&M,59,3,9.0,3.0
2022,1,Jeremy Moussa,Florida A&M,SWAC,Jackson State,3,59,102.0,30.0
2022,1,Rasean Mckay,Florida A&M,SWAC,Jackson State,3,59,19.0,5.0
2022,1, Team,LSU,SEC,Florida State,23,24,0.0,1.0
2022,1,Jayden Daniels,LSU,SEC,Florida State,23,24,209.0,34.0
2022,1,Jordan Travis,Florida State,ACC,LSU,24,23,260.0,33.0
2022,1,Joe Mischler,Duquesne,NEC,Florida State,7,47,71.0,17.0
2022,1,A.J. Duffy,Florida State,ACC,Duquesne,47,7,10.0,1.0
2022,1,Jordan Travis,Florida State,ACC,Duquesne,47,7,207.0,15.0
2022,1,Tate Rodemaker,Florida State,ACC,Duquesne,47,7,15.0,6.0
2022,1,Jayden Waddell,Davidson,Pioneer,Jacksonville State,17,35,25.0,2.0
2022,1,Luke Durkin,Davidson,Pioneer,Jacksonville State,17,35,32.0,8.0
2022,1,Zion Webb,Jacksonville State,Atlantic Sun,Davidson,35,17,158.0,20.0
2022,1,Trae Self,Stephen F. Austin,Western Athletic,Jacksonville State,17,42,135.0,29.0
2022,1,Zion Webb,Jacksonville State,Atlantic Sun,Stephen F. Austin,42,17,160.0,15.0
2022,1,Aaron McLaughlin,Jacksonville State,Atlantic Sun,Stephen F. Austin,42,17,39.0,4.0
2022,1,Jaren Hall,BYU,FBS Independents,South Florida,50,21,261.0,32.0
2022,1,Gerry Bohannon,South Florida,American Athletic,BYU,21,50,172.0,30.0
2022,1,Cade Klubnik,Clemson,ACC,Georgia Tech,41,10,49.0,6.0
2022,1,D.J. Uiagalelei,Clemson,ACC,Georgia Tech,41,10,210.0,32.0
2022,1,Jeff Sims,Georgia Tech,ACC,Clemson,10,41,164.0,36.0
2022,1,Mike Wright,Vanderbilt,SEC,Hawai'i,63,10,146.0,21.0
2022,1,AJ Swann,Vanderbilt,SEC,Hawai'i,63,10,51.0,7.0
2022,1,Joey Yellen,Hawai'i,Mountain West,Vanderbilt,10,63,89.0,20.0
2022,1,Brayden Schager,Hawai'i,Mountain West,Vanderbilt,10,63,161.0,35.0
2022,1,John Dunmore,Oregon State,Pac-12,Boise State,34,17,41.0,1.0
2022,1,Chance Nolan,Oregon State,Pac-12,Boise State,34,17,251.0,23.0
2022,1,Hank Bachmeier,Boise State,Mountain West,Oregon State,17,34,30.0,8.0
2022,1,Taylen Green,Boise State,Mountain West,Oregon State,17,34,155.0,28.0
2022,1,Cameron Ward,Washington State,Pac-12,Idaho,24,17,215.0,40.0
2022,1,Gevani McCoy,Idaho,Big Sky,Washington State,17,24,212.0,32.0
2022,1,Steven Duncan,Incarnate Word,Southland,Southern Illinois,64,29,60.0,1.0
2022,1,Lindsey Scott Jr.,Incarnate Word,Southland,Southern Illinois,64,29,391.0,25.0
2022,1,Javon Williams Jr.,Southern Illinois,MVFC,Incarnate Word,29,64,0.0,1.0
2022,1,Romeir Elliott,Southern Illinois,MVFC,Incarnate Word,29,64,0.0,1.0
2022,1,Nic Baker,Southern Illinois,MVFC,Incarnate Word,29,64,175.0,31.0
2022,1,Zach Zebrowski,Southern Illinois,MVFC,Incarnate Word,29,64,33.0,3.0
2022,1,Tommy DeVito,Illinois,Big Ten,Indiana,20,23,235.0,35.0
2022,1,Chase Brown,Illinois,Big Ten,Indiana,20,23,0.0,1.0
2022,1,Connor Bazelak,Indiana,Big Ten,Illinois,23,20,330.0,52.0
2022,1,Dante Perri,Lehigh,Patriot,Villanova,17,45,227.0,39.0
2022,1,Connor Watkins,Villanova,CAA,Lehigh,45,17,298.0,15.0
2022,1,Jimmy Weirick,Wofford,Southern,Chattanooga,0,31,133.0,21.0
2022,1,Preston Hutchinson,Chattanooga,Southern,Wofford,31,0,171.0,18.0
2022,1,Cole Copeland,Chattanooga,Southern,Wofford,31,0,0.0,1.0
2022,1,Joey Baughman,Elon,CAA,Vanderbilt,31,42,10.0,2.0
2022,1,Matt McKay,Elon,CAA,Vanderbilt,31,42,333.0,32.0
2022,1,Mike Wright,Vanderbilt,SEC,Elon,42,31,245.0,29.0
2022,1,Chase Cunningham,Middle Tennessee,Conference USA,James Madison,7,44,110.0,32.0
2022,1,Preston Rice,Middle Tennessee,Conference USA,James Madison,7,44,-3.0,1.0
2022,1,Todd Centeio,James Madison,Sun Belt,Middle Tennessee,44,7,287.0,33.0
2022,1,Devin Kargman,Kent State,Mid-American,Washington,20,45,15.0,5.0
2022,1,Collin Schlee,Kent State,Mid-American,Washington,20,45,178.0,24.0
2022,1,Michael Penix Jr.,Washington,Pac-12,Kent State,45,20,345.0,39.0
2022,1,Dylan Morris,Washington,Pac-12,Kent State,45,20,48.0,5.0
2022,1,Otto Kuhns,Norfolk State,MEAC,Marshall,3,55,30.0,10.0
2022,1,Jaylan Adams,Norfolk State,MEAC,Marshall,3,55,54.0,4.0
2022,1,Henry Colombi,Marshall,Sun Belt,Norfolk State,55,3,205.0,26.0
2022,1,Peter Zamora,Marshall,Sun Belt,Norfolk State,55,3,0.0,1.0
2022,1,Cam Fancher,Marshall,Sun Belt,Norfolk State,55,3,27.0,3.0
2022,1,Miguel Aguero Jr.,La Verne,So. Cal.,San Diego,0,58,90.0,34.0
2022,1,Anthony Tate,La Verne,So. Cal.,San Diego,0,58,4.0,2.0
2022,1,Re-al Mitchell,San Diego,Pioneer,La Verne,58,0,30.0,2.0
2022,1,Judd Erickson,San Diego,Pioneer,La Verne,58,0,228.0,26.0
2022,1,Grant Sergent,San Diego,Pioneer,La Verne,58,0,34.0,2.0
2022,1,Cade Ballard,Army,FBS Independents,Coastal Carolina,28,38,88.0,5.0
2022,1,Tyhier Tyler,Army,FBS Independents,Coastal Carolina,28,38,54.0,3.0
2022,1,Grayson McCall,Coastal Carolina,Sun Belt,Army,38,28,174.0,17.0
2022,1,Shane Illingworth,Nevada,Mountain West,Texas State,38,14,101.0,13.0
2022,1,Nate Cox,Nevada,Mountain West,Texas State,38,14,43.0,7.0
2022,1,Layne Hatcher,Texas State,Sun Belt,Nevada,14,38,289.0,51.0
2022,1,C.J. Stroud,Ohio State,Big Ten,Notre Dame,21,10,223.0,34.0
2022,1,Tyler Buchner,Notre Dame,FBS Independents,Ohio State,10,21,177.0,18.0
2022,1,Behren Morton,Texas Tech,Big 12,Murray State,63,10,97.0,10.0
2022,1,Donovan Smith,Texas Tech,Big 12,Murray State,63,10,221.0,16.0
2022,1,Tyler Shough,Texas Tech,Big 12,Murray State,63,10,154.0,10.0
2022,1,Lucas Maue,Murray State,OVC,Texas Tech,10,63,1.0,7.0
2022,1,DJ Williams,Murray State,OVC,Texas Tech,10,63,207.0,16.0
2022,1,Carlos Del Rio-Wilson,Syracuse,ACC,Louisville,31,7,5.0,1.0
2022,1,Garrett Shrader,Syracuse,ACC,Louisville,31,7,237.0,25.0
2022,1,Braden Smith,Louisville,ACC,Syracuse,7,31,45.0,1.0
2022,1,Malik Cunningham,Louisville,ACC,Syracuse,7,31,152.0,22.0
2022,1,Mike Diliello,Austin Peay,Atlantic Sun,Western Kentucky,27,38,156.0,21.0
2022,1,Austin Reed,Western Kentucky,Conference USA,Austin Peay,38,27,279.0,34.0
2022,1,Gavin McCusker,Merrimack,NEC,Holy Cross,17,31,0.0,1.0
2022,1,Jack Zergiotis,Merrimack,NEC,Holy Cross,17,31,189.0,29.0
2022,1,Matthew Sluka,Holy Cross,Patriot,Merrimack,31,17,242.0,22.0
2022,1,Joe Pesansky,Holy Cross,Patriot,Merrimack,31,17,17.0,4.0
2022,1,Justin Ibieta,Tulane,American Athletic,Massachusetts,42,10,9.0,2.0
2022,1,Michael Pratt,Tulane,American Athletic,Massachusetts,42,10,164.0,20.0
2022,1,Gino Campiotti,Massachusetts,FBS Independents,Tulane,10,42,12.0,6.0
2022,1,Brady Olson,Massachusetts,FBS Independents,Tulane,10,42,5.0,5.0
2022,1,Ethan Grady,Bucknell,Patriot,Towson,13,14,158.0,31.0
2022,1,Tyrrell Pigrome,Towson,CAA,Bucknell,14,13,195.0,36.0
2022,1,Scott Smith III,Towson,CAA,Bucknell,14,13,30.0,6.0
2022,1, Team,Towson,CAA,Bucknell,14,13,0.0,1.0
2022,1,Draylen Ellis,Tennessee State,OVC,Eastern Washington,29,36,257.0,27.0
2022,1,Gunner Talkington,Eastern Washington,Big Sky,Tennessee State,36,29,348.0,46.0
2022,1,Trae Self,Stephen F. Austin,Western Athletic,Alcorn State,31,27,226.0,30.0
2022,1,Aaron Allen,Alcorn State,SWAC,Stephen F. Austin,27,31,141.0,26.0
2022,1,Hendon Hooker,Tennessee,SEC,Ball State,59,10,221.0,25.0
2022,1,Gaston Moore,Tennessee,SEC,Ball State,59,10,17.0,1.0
2022,1,Joe Milton,Tennessee,SEC,Ball State,59,10,113.0,9.0
2022,1,John Paddock,Ball State,Mid-American,Tennessee,10,59,269.0,43.0
2022,1,Jake Garcia,Miami,ACC,Bethune-Cookman,70,13,88.0,7.0
2022,1,Tyler Van Dyke,Miami,ACC,Bethune-Cookman,70,13,193.0,16.0
2022,1,Tyrone Franklin Jr,Bethune-Cookman,SWAC,Miami,13,70,-3.0,4.0
2022,1,Jalon Jones,Bethune-Cookman,SWAC,Miami,13,70,243.0,20.0
2022,1,Walter Simmons III,Bethune-Cookman,SWAC,Miami,13,70,9.0,3.0
2022,1,Taulia Tagovailoa,Maryland,Big Ten,Buffalo,31,10,290.0,34.0
2022,1,Billy Edwards,Maryland,Big Ten,Buffalo,31,10,7.0,1.0
2022,1,Cole Snyder,Buffalo,Mid-American,Maryland,10,31,160.0,35.0
2022,1,Jason Shelley,Missouri State,MVFC,Central Arkansas,27,14,266.0,30.0
2022,1,Will McElvain,Central Arkansas,Atlantic Sun,Missouri State,14,27,173.0,31.0
2022,1,Isaiah Freeman,Lincoln (PA),CIAA,Delaware State,0,34,130.0,19.0
2022,1,Andrew Banks,Lincoln (PA),CIAA,Delaware State,0,34,15.0,8.0
2022,1, Team,Delaware State,MEAC,Lincoln (PA),34,0,0.0,1.0
2022,1,C.J. Henry,Delaware State,MEAC,Lincoln (PA),34,0,0.0,2.0
2022,1,Jared Lewis,Delaware State,MEAC,Lincoln (PA),34,0,106.0,11.0
2022,1,Devin Curry,Delaware State,MEAC,Lincoln (PA),34,0,0.0,1.0
2022,1,Brody Whitson,Mars Hill,South Atlantic,East Tennessee State,7,44,109.0,21.0
2022,1,James Urzua,Mars Hill,South Atlantic,East Tennessee State,7,44,135.0,28.0
2022,1,Baron May,East Tennessee State,Southern,Mars Hill,44,7,0.0,7.0
2022,1,Tyler Riddell,East Tennessee State,Southern,Mars Hill,44,7,197.0,19.0
2022,1,Graham Mertz,Wisconsin,Big Ten,Illinois State,38,0,219.0,16.0
2022,1,Zack Annexstad,Illinois State,MVFC,Wisconsin,0,38,186.0,24.0
2022,1,Carson Camp,South Dakota,MVFC,Kansas State,0,34,139.0,34.0
2022,1,Jake Rubley,Kansas State,Big 12,South Dakota,34,0,42.0,4.0
2022,1,Adrian Martinez,Kansas State,Big 12,South Dakota,34,0,53.0,15.0
2022,1,Maverick McIvor,Abilene Christian,Western Athletic,Lamar,28,14,258.0,38.0
2022,1,Peyton Mansell,Abilene Christian,Western Athletic,Lamar,28,14,0.0,1.0
2022,1,Michael Chandler II,Lamar,Southland,Abilene Christian,14,28,204.0,24.0
2022,1,Brady Cook,Missouri,SEC,Louisiana Tech,52,24,201.0,27.0
2022,1,Jack Abraham,Missouri,SEC,Louisiana Tech,52,24,34.0,3.0
2022,1,Matthew Downing,Louisiana Tech,Conference USA,Missouri,24,52,194.0,35.0
2022,1,Parker McNeil,Louisiana Tech,Conference USA,Missouri,24,52,142.0,11.0
2022,1,Jack Salopek,Western Michigan,Mid-American,Michigan State,13,35,193.0,36.0
2022,1,Payton Thorne,Michigan State,Big Ten,Western Michigan,35,13,233.0,24.0
2022,1,Gavin Frakes,New Mexico State,FBS Independents,Minnesota,0,38,43.0,7.0
2022,1,Diego Pavia,New Mexico State,FBS Independents,Minnesota,0,38,10.0,5.0
2022,1,Cole Kramer,Minnesota,Big Ten,New Mexico State,38,0,14.0,3.0
2022,1,Athan Kaliakmanis,Minnesota,Big Ten,New Mexico State,38,0,0.0,1.0
2022,1,Tanner Morgan,Minnesota,Big Ten,New Mexico State,38,0,174.0,19.0
2022,1,Gunnar Watson,Troy,Sun Belt,Ole Miss,10,28,275.0,47.0
2022,1,Jarret Doege,Troy,Sun Belt,Ole Miss,10,28,11.0,1.0
2022,1,Luke Altmyer,Ole Miss,SEC,Troy,28,10,13.0,2.0
2022,1,Jaxson Dart,Ole Miss,SEC,Troy,28,10,154.0,27.0
2022,1,Quincy Patterson II,Temple,American Athletic,Duke,0,30,31.0,8.0
2022,1,D'Wan Mathis,Temple,American Athletic,Duke,0,30,83.0,21.0
2022,1,Riley Leonard,Duke,ACC,Temple,30,0,328.0,30.0
2022,1,Devin Leary,NC State,ACC,East Carolina,21,20,211.0,33.0
2022,1,Holton Ahlers,East Carolina,American Athletic,NC State,20,21,267.0,41.0
2022,1,Kyle Vantrease,Georgia Southern,Sun Belt,Morgan State,59,7,367.0,46.0
2022,1,Carson Baker,Morgan State,MEAC,Georgia Southern,7,59,78.0,21.0
2022,1,Duce Taylor,Morgan State,MEAC,Georgia Southern,7,59,0.0,6.0
2022,1,Blake Ellingson,Drake,Pioneer,North Dakota State,14,56,0.0,1.0
2022,1,Ian Corwin,Drake,Pioneer,North Dakota State,14,56,67.0,15.0
2022,1,Luke Bailey,Drake,Pioneer,North Dakota State,14,56,46.0,7.0
2022,1,Austin Flax,Drake,Pioneer,North Dakota State,14,56,2.0,1.0
2022,1,Cam Miller,North Dakota State,MVFC,Drake,56,14,105.0,9.0
2022,1,Cole Payton,North Dakota State,MVFC,Drake,56,14,7.0,4.0
2022,1,Haaziq Daniels,Air Force,Mountain West,Northern Iowa,48,17,109.0,6.0
2022,1,Theo Day,Northern Iowa,MVFC,Air Force,17,48,286.0,32.0
2022,1,Ben Wooldridge,Louisiana,Sun Belt,SE Louisiana,24,7,68.0,11.0
2022,1,Chandler Fields,Louisiana,Sun Belt,SE Louisiana,24,7,173.0,20.0
2022,1,Gage Larvadain,SE Louisiana,Southland,Louisiana,7,24,0.0,1.0
2022,1,Cephus Johnson,SE Louisiana,Southland,Louisiana,7,24,149.0,34.0
2022,1,Grant Gunnell,North Texas,Conference USA,SMU,10,48,34.0,5.0
2022,1,Austin Aune,North Texas,Conference USA,SMU,10,48,186.0,29.0
2022,1,Preston Stone,SMU,American Athletic,North Texas,48,10,-6.0,2.0
2022,1,Tanner Mordecai,SMU,American Athletic,North Texas,48,10,432.0,32.0
2022,1,Clayton Tune,Houston,American Athletic,UTSA,37,35,206.0,32.0
2022,1, Team,UTSA,Conference USA,Houston,35,37,0.0,2.0
2022,1,Frank Harris,UTSA,Conference USA,Houston,35,37,337.0,43.0
2022,1,Xander Stokes,Indiana Wesleyan,,Valparaiso,17,20,273.0,40.0
2022,1,Mason Kaplan,Valparaiso,Pioneer,Indiana Wesleyan,20,17,44.0,5.0
2022,1,Michael Appel Jr.,Valparaiso,Pioneer,Indiana Wesleyan,20,17,150.0,20.0
2022,1,Eric Rodriguez,East Texas A&M,Southland,Lincoln (CA),52,7,269.0,16.0
2022,1,Jagger LaRoe,East Texas A&M,Southland,Lincoln (CA),52,7,32.0,5.0
2022,1,Bennie Barnes,Lincoln (CA),,East Texas A&M,7,52,38.0,2.0
2022,1,Rhett Reiley,Lincoln (CA),,East Texas A&M,7,52,77.0,18.0
2022,1,Chase Brice,App State,Sun Belt,North Carolina,61,63,361.0,36.0
2022,1,Drake Maye,North Carolina,ACC,App State,63,61,352.0,35.0
2022,1,Collin Ironside,VMI,Southern,Wake Forest,10,44,60.0,9.0
2022,1,Seth Morgan,VMI,Southern,Wake Forest,10,44,79.0,27.0
2022,1,Michael Kern,Wake Forest,ACC,VMI,44,10,6.0,4.0
2022,1,Mitch Griffis,Wake Forest,ACC,VMI,44,10,288.0,29.0
2022,1,Tony Muskett,Monmouth,CAA,New Hampshire,21,31,281.0,41.0
2022,1,Max Brosmer,New Hampshire,CAA,Monmouth,31,21,272.0,35.0
2022,1,Shane Illingworth,Nevada,Mountain West,New Mexico State,23,12,51.0,12.0
2022,1,Nate Cox,Nevada,Mountain West,New Mexico State,23,12,27.0,11.0
2022,1,Gavin Frakes,New Mexico State,FBS Independents,Nevada,12,23,143.0,13.0
2022,1,Diego Pavia,New Mexico State,FBS Independents,Nevada,12,23,75.0,20.0
2022,1, Team,New Mexico State,FBS Independents,Nevada,12,23,0.0,1.0
2022,1,Joe Fagnano,Maine,CAA,New Mexico,0,41,96.0,27.0
2022,1,Miles Kendrick,New Mexico,Mountain West,Maine,41,0,170.0,17.0
2022,1,Daniel Richardson,Central Michigan,Mid-American,Oklahoma State,44,58,424.0,49.0
2022,1,Spencer Sanders,Oklahoma State,Big 12,Central Michigan,58,44,406.0,41.0
2022,1,Andrew Peasley,Wyoming,Mountain West,Tulsa,40,37,256.0,30.0
2022,1,Davis Brin,Tulsa,American Athletic,Wyoming,37,40,460.0,52.0
2022,1,Aidan O'Connell,Purdue,Big Ten,Penn State,31,35,356.0,58.0
2022,1,Drew Allar,Penn State,Big Ten,Purdue,35,31,26.0,4.0
2022,1,Sean Clifford,Penn State,Big Ten,Purdue,35,31,282.0,37.0
2022,1,JT Daniels,West Virginia,Big 12,Pittsburgh,31,38,214.0,40.0
2022,1,Kedon Slovis,Pittsburgh,ACC,West Virginia,38,31,308.0,24.0
2022,1,Daron Bryden,Stony Brook,CAA,Rhode Island,14,35,9.0,8.0
2022,1,Joshua Zamot,Stony Brook,CAA,Rhode Island,14,35,74.0,16.0
2022,1,Kasim Hill,Rhode Island,CAA,Stony Brook,35,14,236.0,32.0
2022,1,Eric Tuttle,North Greenville,Gulf South,Furman,0,52,9.0,5.0
2022,1,Dylan Ramirez,North Greenville,Gulf South,Furman,0,52,1.0,2.0
2022,1,Bryce Fields,North Greenville,Gulf South,Furman,0,52,103.0,26.0
2022,1,Jace Wilson,Furman,Southern,North Greenville,52,0,77.0,9.0
2022,1,Tyler Huff,Furman,Southern,North Greenville,52,0,189.0,12.0
2022,1,Will Rogers,Mississippi State,SEC,Memphis,49,23,450.0,49.0
2022,1,Seth Henigan,Memphis,American Athletic,Mississippi State,23,49,165.0,30.0
2022,1,Reese Poffenbarger,UAlbany,CAA,Baylor,10,69,150.0,26.0
2022,1,Tyler Szalkowski,UAlbany,CAA,Baylor,10,69,0.0,2.0
2022,1,Joey Carino,UAlbany,CAA,Baylor,10,69,0.0,2.0
2022,1,Blake Shapen,Baylor,Big 12,UAlbany,69,10,214.0,20.0
2022,1,Kyron Drones,Baylor,Big 12,UAlbany,69,10,100.0,7.0
2022,1,Jordan Yates,Sam Houston,Western Athletic,Texas A&M,0,31,91.0,28.0
2022,1,Max Johnson,Texas A&M,SEC,Sam Houston,31,0,23.0,4.0
2022,1,Haynes King,Texas A&M,SEC,Sam Houston,31,0,364.0,31.0
2022,1,Gavin Hardison,UTEP,Conference USA,North Texas,13,31,293.0,48.0
2022,1,Austin Aune,North Texas,Conference USA,UTEP,31,13,236.0,29.0
2022,1,Garrett Hable,UL Monroe,Sun Belt,Texas,10,52,59.0,4.0
2022,1,Chandler Rogers,UL Monroe,Sun Belt,Texas,10,52,108.0,19.0
2022,1,Quinn Ewers,Texas,Big 12,UL Monroe,52,10,225.0,24.0
2022,1,Hudson Card,Texas,Big 12,UL Monroe,52,10,24.0,5.0
2022,1,Connor Jordan,St. Thomas (MN),Pioneer,Southern Utah,13,44,75.0,15.0
2022,1,Cade Sexauer,St. Thomas (MN),Pioneer,Southern Utah,13,44,207.0,29.0
2022,1,Grady Robison,Southern Utah,Western Athletic,St. Thomas (MN),44,13,8.0,1.0
2022,1,Justin Miller,Southern Utah,Western Athletic,St. Thomas (MN),44,13,364.0,35.0
2022,1,Brennan Armstrong,Virginia,ACC,Richmond,34,17,246.0,33.0
2022,1,Reece Udinski,Richmond,CAA,Virginia,17,34,160.0,34.0
2022,1,Hayden Wolff,Old Dominion,Sun Belt,Virginia Tech,20,17,165.0,35.0
2022,1,Grant Wells,Virginia Tech,ACC,Old Dominion,17,20,193.0,36.0
2022,1,Noah Walters,North Alabama,Atlantic Sun,Indiana State,14,17,64.0,13.0
2022,1,Rett Files,North Alabama,Atlantic Sun,Indiana State,14,17,34.0,6.0
2022,1,Jaylen Gipson,North Alabama,Atlantic Sun,Indiana State,14,17,50.0,12.0
2022,1,Gavin Screws,Indiana State,MVFC,North Alabama,17,14,141.0,30.0
2022,1,KJ Riley,Bloomsburg,Pennsylvania State Athletic,Stonehill,30,33,48.0,12.0
2022,1,David LePoidevin,Bloomsburg,Pennsylvania State Athletic,Stonehill,30,33,0.0,1.0
2022,1,Ashur Carraha,Stonehill,NEC,Bloomsburg,33,30,254.0,42.0
2022,1,Doug Brumfield,UNLV,Mountain West,Idaho State,52,21,356.0,25.0
2022,1,Cameron Friel,UNLV,Mountain West,Idaho State,52,21,23.0,2.0
2022,1,Harrison Bailey,UNLV,Mountain West,Idaho State,52,21,26.0,8.0
2022,1,Hunter Hays,Idaho State,Big Sky,UNLV,21,52,61.0,13.0
2022,1,Sagan Gronauer,Idaho State,Big Sky,UNLV,21,52,0.0,1.0
2022,1,Tyler Vander Waal,Idaho State,Big Sky,UNLV,21,52,130.0,13.0
2022,1,Rob McCoy,Sacred Heart,NEC,Lafayette,0,6,26.0,2.0
2022,1,Marquez McCray,Sacred Heart,NEC,Lafayette,0,6,228.0,40.0
2022,1,Ryan Schuster,Lafayette,Patriot,Sacred Heart,6,0,8.0,17.0
2022,1,Ty Simpson,Alabama,SEC,Utah State,55,0,10.0,2.0
2022,1,Bryce Young,Alabama,SEC,Utah State,55,0,195.0,28.0
2022,1,Jalen Milroe,Alabama,SEC,Utah State,55,0,76.0,10.0
2022,1,Cooper Legas,Utah State,Mountain West,Alabama,0,55,3.0,8.0
2022,1,Logan Bonner,Utah State,Mountain West,Alabama,0,55,39.0,9.0
2022,1,Levi Williams,Utah State,Mountain West,Alabama,0,55,15.0,5.0
2022,1,Michael Hiers,Samford,Southern,Kennesaw State,27,17,289.0,24.0
2022,1,Xavier Shepherd,Kennesaw State,Atlantic Sun,Samford,17,27,135.0,13.0
2022,1,Andrew Peasley,Wyoming,Mountain West,Illinois,6,38,30.0,20.0
2022,1,Artur Sitkowski,Illinois,Big Ten,Wyoming,38,6,23.0,3.0
2022,1,Tommy DeVito,Illinois,Big Ten,Wyoming,38,6,194.0,37.0
2022,1,Hunter Brown,Saint Francis,NEC,Akron,23,30,0.0,1.0
2022,1,Justin Sliwoski,Saint Francis,NEC,Akron,23,30,162.0,17.0
2022,1,Cole Doyle,Saint Francis,NEC,Akron,23,30,85.0,18.0
2022,1,DJ Irons,Akron,Mid-American,Saint Francis,30,23,273.0,39.0
2022,1,Jalen Parker,Miles,SIAC,Alabama State,13,21,11.0,12.0
2022,1,Jacob Millhouse,Miles,SIAC,Alabama State,13,21,64.0,11.0
2022,1,Claude Newell III,Miles,SIAC,Alabama State,13,21,31.0,9.0
2022,1,Jeremiah Hixon,Alabama State,SWAC,Miles,21,13,45.0,1.0
2022,1,Dematrius Davis,Alabama State,SWAC,Miles,21,13,14.0,1.0
2022,1,Myles Crawley,Alabama State,SWAC,Miles,21,13,162.0,18.0
2022,1,Michael Huntley,Lane College,SIAC,Arkansas-Pine Bluff,42,48,328.0,21.0
2022,1,Jalen Macon,Arkansas-Pine Bluff,SWAC,Lane College,48,42,45.0,5.0
2022,1,Skyler Perry,Arkansas-Pine Bluff,SWAC,Lane College,48,42,222.0,27.0
2022,1,Julian Calvez,Grambling,SWAC,Arkansas State,3,58,6.0,10.0
2022,1,Chance Amie,Grambling,SWAC,Arkansas State,3,58,0.0,1.0
2022,1,Quaterius Hawkins,Grambling,SWAC,Arkansas State,3,58,46.0,7.0
2022,1,AJ Mayer,Arkansas State,Sun Belt,Grambling,58,3,23.0,6.0
2022,1,James Blackman,Arkansas State,Sun Belt,Grambling,58,3,210.0,20.0
